Event	ID	Name			Wwise Object Path	Notes
	145902249	fly_freddy_walk_st_15	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_walk_st_15_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_walk_perspective\fly_freddy_walk_st\fly_freddy_walk_st_15		37720
	146564138	fly_mimic_servo_large_13	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_servo_large\fly_mimic_servo_large_13_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_servo_large\fly_mimic_servo_large_13		118612
	146934455	fly_cassie_cloth_crouch_run_08	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_cloth_crouch_run_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Cloth\SFX_Cloth_Cassie\fly_cassie_cloth_crouch_run\fly_cassie_cloth_crouch_run_08		13528
	146939599	sfx_general_roomItems_destruction_15	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_general_roomItems_destruction_15_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Monty\sfx_monty_destruction_blend_Chowda\sfx_general_roomItems_destruction\sfx_general_roomItems_destruction_15		31456
	147846140	sfx_general_roomItems_destruction_31	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_general_roomItems_destruction_31_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Monty\sfx_monty_destruction_blend_Chowda\sfx_general_roomItems_destruction\sfx_general_roomItems_destruction_31		42904
	150293581	sfx_CandyCadet_servo_RN_large_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_CandyCadet_servo_RN_large_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\CandyCadet\sfx_CandyCadet_servo_RN_large\sfx_CandyCadet_servo_RN_large_01		39952
	151867291	fly_cassie_looseTiles_add_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_looseTiles_add_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_looseTiles_add\fly_cassie_looseTiles_add_07		8488
	152059263	fly_mimic_walk_trex_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_walk_trex_06_C65C2052.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_walk_heavy\fly_mimic_walk_trex\fly_mimic_walk_trex_06		48448
	153328846	cine_Chica_handTouchRechargeStation_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\cine_Chica_handTouchRechargeStation\cine_Chica_handTouchRechargeStation_04_73E79EE3.wem		\Actor-Mixer Hierarchy\2D\_Chowda\ScriptedEvents\Cupcake\cine_Chica_handTouchRechargeStation\cine_Chica_handTouchRechargeStation_04		32824
	154545823	sfx_sunman_RN_mech_mvmt_large_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_sunman_RN_mech_mvmt_large_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\DaycareAttendant\sfx_sunman_RN_mech_mvmt_large\sfx_sunman_RN_mech_mvmt_large_05		27900
	158225744	vo_helpie_vocalization_34	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\vo_helpie_vocalization_34_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Helpie\vo_helpie_vocalization\vo_helpie_vocalization_34		12672
	158956435	fly_freddy_run_st_11	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_st_11_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_st\fly_freddy_run_st_11		36136
	159420399	sfx_chica_RN_servo_head_twitch_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_RN_servo_head_twitch_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_RN_servo_head_twitch\sfx_chica_RN_servo_head_twitch_01		17028
	163945734	fly_mimic_walk_noSuit_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_walk_noSuit_04_F0F69B30.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_walk_trex\fly_mimic_walk_heavy\fly_mimic_walk_noSuit_07		22204
	166440042	fly_mimic_servo_large_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_servo_large\fly_mimic_servo_large_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_servo_large\fly_mimic_servo_large_06		37252
	168613738	fly_bot_hardTile_run_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_hardTile_run_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_hardTile_speed\fly_bot_hardTile_run\fly_bot_hardTile_run_03		9972
	169135693	fly_bot_metal_run_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_metal_run_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_metal_speed\fly_bot_metal_run\fly_bot_metal_run_05		20484
	172411915	sfx_kitchen_ruined_Chica_servo_short_12	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_kitchen_ruined_Chica_servo_short_12_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_servo_ruined_short\sfx_kitchen_ruined_Chica_servo_short_12		22896
	173504857	vo_helpie_vocalization_39	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\vo_helpie_vocalization_39_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Helpie\vo_helpie_vocalization\vo_helpie_vocalization_39		3600
	173599689	fly_freddy_run_st_08	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_st_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_st\fly_freddy_run_st_08		32824
	175163307	sfx_dlcRabbit_teleport_out_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_dlcRabbit_teleport_out_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\DLCRabbit\sfx_dlcRabbit_teleport_out\sfx_dlcRabbit_teleport_out_04		147600
	175626263	sfx_freddy_servo_small_RN_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_freddy_servo_small_RN\sfx_freddy_servo_small_RN_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\sfx_freddy_servo_small_RN\sfx_freddy_servo_small_RN_04		46108
	176213925	fly_cassie_sneakerSqueak_add_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_sneakerSqueak_add_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_sneakerSqueak_add\fly_cassie_sneakerSqueak_add_05		18280
	176343869	fly_chica_walk_14	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_chica_walk_14_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\fly_chica_ruined_blend\fly_chica_speed\fly_chica_walk\fly_chica_walk_14		8848
	176917168	vo_helpie_vocalization_18	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\vo_helpie_vocalization_18_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Helpie\vo_helpie_vocalization\vo_helpie_vocalization_18		9576
	177421404	fly_mimic_servo_large_10	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_servo_large\fly_mimic_servo_large_10_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_servo_large\fly_mimic_servo_large_10		33004
	178901796	fly_lmm_walk_RN_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_lmm_walk_RN_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\LMM\fly_lmm_walk_RN\fly_lmm_walk_RN_05		4464
	179141203	fly_bot_hardPlastic_run_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_hardPlastic_run_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_hardPlastic_speed\fly_bot_hardPlastic_run\fly_bot_hardPlastic_run_06		5256
	179218499	fly_cassie_cloth_getUp_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_cloth_getUp_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Cloth\fly_cassie_cloth_getUp\fly_cassie_cloth_getUp_03		13456
	182759118	sfx_Chica_rottenFood_chew_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_Chica_rottenFood_chew\sfx_Chica_rottenFood_chew_01		19900
	184193022	sfx_kitchen_ruined_Chica_servo_short_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_kitchen_ruined_Chica_servo_short_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_servo_ruined_short\sfx_kitchen_ruined_Chica_servo_short_03		24984
	184629496	sfx_freddy_footstep_weight_add_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_freddy_footstep_weight_add_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\sfx_freddy_footstep_weight_add\sfx_freddy_footstep_weight_add_03		82720
	185292377	fly_cassie_ladder_hands_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_cassie_ladder_hands_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\Ladder\fly_cassie_ladder_step\fly_cassie_ladder_blend\fly_cassie_ladder_hands\fly_cassie_ladder_hands_03		7968
	185760319	sfx_general_roomItems_destruction_29	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_general_roomItems_destruction_29_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Monty\sfx_monty_destruction_blend_Chowda\sfx_general_roomItems_destruction\sfx_general_roomItems_destruction_29		37864
	186302635	fly_bot_hardTile_walk_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_hardTile_walk_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_hardTile_speed\fly_bot_hardTile_walk\fly_bot_hardTile_walk_02		10944
	189503054	fly_mimic_walk_trex_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_walk_trex_02_C65C2052.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_walk_heavy\fly_mimic_walk_trex\fly_mimic_walk_trex_02		49600
	190383109	sfx_CandyCadet_servo_RN_short_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_CandyCadet_servo_RN_short_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\CandyCadet\sfx_CandyCadet_servo_RN_short\sfx_CandyCadet_servo_RN_short_04		12592
	193598321	fly_monty_shattered_handTouch_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_monty_shattered_handTouch_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\fly_monty_shattered_handstep\fly_monty_shattered_handTouch\fly_monty_shattered_handTouch_05		10404
	194835835	sfx_chica_ruined_vox_high_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_ruined_vox_high_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Chica\sfx_chica_ruined_vox_kitchen\sfx_chica_ruined_vox_kitchen\sfx_chica_ruined_vox_high\sfx_chica_ruined_vox_high_02		110808
	195775390	fly_freddy_run_m_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_m_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_m\fly_freddy_run_m_03		15436
	197022020	vo_helpie_vocalization_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\vo_helpie_vocalization_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Helpie\vo_helpie_vocalization\vo_helpie_vocalization_03		9792
	197282400	sfx_chica_ruined_vox_high_08	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_ruined_vox_high_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Chica\sfx_chica_ruined_vox_kitchen\sfx_chica_ruined_vox_kitchen\sfx_chica_ruined_vox_high\sfx_chica_ruined_vox_high_08		110808
	198679601	sfx_roxy_servo_large_ruined_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_roxy_servo_large_ruined_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\sfx_roxy_servo_large_RN\sfx_roxy_servo_large_ruined_03		75700
	198828553	vo_helpie_vocalization_33	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\vo_helpie_vocalization_33_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Helpie\vo_helpie_vocalization\vo_helpie_vocalization_33		9432
	199020248	fly_bot_wood_walk_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_wood_walk_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_wood_speed\fly_bot_wood_walk\fly_bot_wood_walk_05		12096
	203659647	sfx_Chica_rottenFood_grab_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Chica_rottenFood_grab\sfx_Chica_rottenFood_grab_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_Chica_rottenFood_grab\sfx_Chica_rottenFood_grab_03		17920
	205196861	sfx_chica_servo_ruinned_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_servo_ruinned_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Chica\sfx_chica_ruined_vox_kitchen\sfx_chica_ruined_vox_kitchen\sfx_chica_servo_ruined\sfx_chica_servo_ruinned_05		42552
	206340104	sfx_CandyCadet_idle_twitch_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_CandyCadet_idle_twitch_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\CandyCadet\sfx_CandyCadet_idle_twitch\sfx_CandyCadet_idle_twitch_02		10756
	206372114	sfx_sunman_RN_mech_head_spin_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_sunman_RN_mech_head_spin_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\DaycareAttendant\sfx_sunman_RN_mech_head_spin\sfx_sunman_RN_mech_head_spin_03		77652
	206708194	sfx_freddy_mech_twitch_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_freddy_mech_twitch\sfx_freddy_mech_twitch_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\sfx_freddy_mech_twitch_RN\sfx_freddy_mech_twitch_01		13708
	207303647	fly_roxy_walk_18	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_walk_18_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Roxy\fly_roxy_despawn\fly_roxy_ruined_blend\fly_roxy_speed\fly_roxy_walk\fly_roxy_walk_18		11944
	208147735	sfx_dlcRabbit_alertMode_on	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_blackRabbit_alertMode_on_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\DLCRabbit\sfx_dlcRabbit_alertMode_on\sfx_dlcRabbit_alertMode_on		362448
	208659743	MOON_00006_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\MOON_00006_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Dialogue\_Chowda\AnimatronicVO\MoonManVO\MoonMan_Lullaby\MOON_00006_06		57592
	209982791	sfx_freddy_servo_RN_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_freddy_servo_RN\sfx_freddy_servo_RN_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\sfx_freddy_servo_RN\sfx_freddy_servo_RN_02		65836
	212763339	fly_freddy_walk_m_18	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_walk_m_18_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_walk_perspective\fly_freddy_walk_m\fly_freddy_walk_m_18		14932
	213069124	sfx_general_roomItems_destruction_18	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_general_roomItems_destruction_18_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Monty\sfx_monty_destruction_blend_Chowda\sfx_general_roomItems_destruction\sfx_general_roomItems_destruction_18		58528
	213098331	cine_Chica_electrocuted_lp	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\cine_Chica_electrocuted_lp_F585A561.wem		\Actor-Mixer Hierarchy\2D\_Chowda\ScriptedEvents\Cupcake\cine_Chica_electrocuted_lp		160156
	213753105	fly_bot_carpet_walk_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_carpet_walk_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_carpet_speed\fly_bot_carpet_walk\fly_bot_carpet_walk_04		7452
	214443387	fly_bot_carpet_run_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_carpet_run_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_carpet_speed\fly_bot_carpet_run\fly_bot_carpet_run_06		5040
	214586721	fly_bot_hardTile_run_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_hardTile_run_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_hardTile_speed\fly_bot_hardTile_run\fly_bot_hardTile_run_01		9468
	217211720	fly_chica_run_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_chica_run_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\fly_chica_ruined_blend\fly_chica_speed\fly_chica_run\fly_chica_run_06		7372
	218705121	fly_Cassie_RN_add_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_Cassie_RN_add_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Cassie\AddLayers\fly_cassie_addLayers\fly_cassie_debris_add\fly_Cassie_RN_add_05		35920
	220976831	sfx_Monty_water_whoosh_add_07	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_Monty_water_whoosh_add_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\sfx_Monty_water_whoosh_add\sfx_Monty_water_whoosh_add_07		50860
	221592839	sfx_chica_wall_pounding_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_wall_pounding_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\Chica\sfx_chica_wall_pounding\sfx_chica_wall_pounding_05		49708
	222914787	fly_freddy_walk_m_13	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_walk_m_13_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_walk_perspective\fly_freddy_walk_m\fly_freddy_walk_m_13		14608
	222982159	fly_bot_debris_run_03	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_debris_run_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_debris_speed\fly_bot_debris_run\fly_bot_debris_run_03		8424
	224794144	fly_mimic_walk_noSuit_12	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_mimic_walk_noSuit_05_1995CB65.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Mimic\fly_mimic_walk_heavy\fly_mimic_walk_heavy\fly_mimic_walk_noSuit_12		22528
	228523206	fly_bot_hardPlastic_run_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_hardPlastic_run_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_hardPlastic_speed\fly_bot_hardPlastic_run\fly_bot_hardPlastic_run_02		5580
	228852340	fly_freddy_walk_m_23	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_walk_m_23_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_walk_perspective\fly_freddy_walk_m\fly_freddy_walk_m_23		14464
	230090834	sfx_kitchen_ruined_Chica_servo_short_06	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_kitchen_ruined_Chica_servo_short_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_servo_ruined_short\sfx_kitchen_ruined_Chica_servo_short_06		24984
	230122710	sfx_miniMusicMan_screech_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_miniMusicMan_screech_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\MMM\sfx_miniMusicMan_screech\sfx_miniMusicMan_screech_04		14536
	230319544	fly_freddy_walk_st_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_walk_st_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Freddy\fly_freddy_blend_RN\fly_freddy_speed\fly_freddy_walk_perspective\fly_freddy_walk_st\fly_freddy_walk_st_04		31024
	230470696	fly_bot_wood_walk_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_wood_walk_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\fly_bot_wood_speed\fly_bot_wood_walk\fly_bot_wood_walk_01		12744
	232137023	sfx_ballpit_footstep_02	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_ballpit_footstep_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\Gregory_BallPit\sfx_ballpit_footstep_02		63136
	233348426	sfx_ballpit_footstep_08	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_ballpit_footstep_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Monty\fly_monty_ruined_blend\SFX_Footsteps_Animatronic_material\Gregory_BallPit\sfx_ballpit_footstep_08		84952
	235231431	sfx_chica_servo_softWhirr_04	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_servo_softWhirr_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\Chica\sfx_chica_servo_softWhirr\sfx_chica_servo_softWhirr_04		42256
	236489778	sfx_moonman_RN_mech_head_spin_05	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_moonman_RN_mech_head_spin_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\_Chowda\DaycareAttendant\sfx_moonman_RN_mech_head_spin\sfx_moonman_RN_mech_head_spin_05		54720
	236630567	sfx_dlcRabbit_idle_twitch_01	D:\ASITP\FNAF\Project\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_dlcRabbit_idle_twitch_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\_Chowda\DLCRabbit\sfx_dlcRabbit_idle_twitch\sfx_dlcRabbit_idle_twitch_01		23988
